Request id,Pickup point,Drop point,Request timestamp,Start timestamp,Drop timestamp,Trip Cost,Extra Tip,Driver id,Trip Status,Ride Type,Payment Method,Weather
7429,Whitefield,Bangalore City Railway Station,2021-07-15 7:47:32,2021-07-15 7:51:15,2021-07-15 8:23:32,963.5,40,17,Trip Completed,UberXL,UPI,Rainy
7430,ISKCON Temple,BTM Layout,2021-07-15 7:47:52,,,0,0,,No Cars Available,UberX,,Cloudy
7431,Lalbagh Botanical Garden,Phoenix Marketcity,2021-07-15 7:49:27,2021-07-15 8:03:08,2021-07-15 8:15:27,194.63,25,5,Trip Completed,UberGo,UPI,Cloudy
7432,HSR Layout,Whitefield,2021-07-15 7:49:45,2021-07-15 8:03:39,2021-07-15 8:11:45,230.13,25,28,Trip Completed,UberGo,UPI,Cloudy
7433,MG Road,Phoenix Marketcity,2021-07-15 7:50:12,2021-07-15 7:52:35,2021-07-15 8:22:12,155.75,0,16,Trip Completed,UberXL,Cash,Clear
7434,Church Street,Embassy Tech Village,2021-07-15 7:50:35,,,0,0,26,Trip Cancelled,UberXL,,Cloudy
7435,Phoenix Marketcity,Ejipura,2021-07-15 7:50:43,2021-07-15 8:03:08,2021-07-15 9:06:43,185.25,25,24,Trip Completed,UberGo,Card,Cloudy
7436,KR Puram Railway Station,Ejipura,2021-07-15 7:50:44,2021-07-15 7:57:02,2021-07-15 9:22:44,196.88,25,18,Trip Completed,UberGo,UPI,Clear
7437,Orion Mall,Cubbon Park,2021-07-15 7:51:13,2021-07-15 8:01:03,2021-07-15 9:02:13,376.25,0,49,Trip Completed,UberGo,UPI,Rainy
7438,Bangalore Palace,MG Road,2021-07-15 7:52:17,2021-07-15 8:06:24,2021-07-15 8:16:17,248.67,25,25,Trip Completed,UberGo,Cash,Rainy
7439,KR Puram Railway Station,MG Road,2021-07-15 7:52:18,2021-07-15 8:06:02,2021-07-15 8:22:18,168.13,0,31,Trip Completed,UberGo,Card,Clear
7440,HSR Layout,Ejipura,2021-07-15 7:52:51,2021-07-15 7:58:23,2021-07-15 8:32:51,280.26,25,44,Trip Completed,UberGo,Cash,Rainy
7441,Kormangala Police Station,Brigade Road,2021-07-15 7:53:45,2021-07-15 8:03:21,2021-07-15 9:34:45,292.01,25,12,Trip Completed,UberX,UPI,Rainy
7442,Lalbagh Botanical Garden,Electronic City,2021-07-15 7:55:54,2021-07-15 8:00:25,2021-07-15 9:26:54,729.41,25,85,Trip Completed,UberGo,Cash,Rainy
7443,Electronic City,Ejipura,2021-07-15 7:57:58,2021-07-15 8:11:03,2021-07-15 8:13:58,198.13,25,46,Trip Completed,UberXL,Cash,Cloudy
7444,Majestic Bus Station,Embassy Tech Village,2021-07-15 7:58:18,2021-07-15 8:10:49,2021-07-15 8:41:18,885.74,25,42,Trip Completed,UberX,Cash,Rainy
7445,Manyata Tech Park,HSR Layout,2021-07-15 7:58:52,2021-07-15 8:12:30,2021-07-15 9:36:52,339.88,40,100,Trip Completed,UberGo,Cash,Cloudy
7446,Indiranagar,Kempegowda International Airport (KIAL),2021-07-15 7:59:14,2021-07-15 7:59:45,2021-07-15 9:26:14,1672.65,100,6,Trip Completed,UberXL,UPI,Rainy
7447,MG Road,Indiranagar,2021-07-15 7:59:34,,,0,0,,Trip Cancelled,UberX,,Cloudy
7448,Electronic City,Church Street,2021-07-15 8:02:05,2021-07-15 8:08:15,2021-07-15 9:00:05,245.88,25,26,Trip Completed,UberXL,Card,Clear
7449,Phoenix Marketcity,Bangalore City Railway Station,2021-07-15 8:03:01,2021-07-15 8:09:23,2021-07-15 9:18:01,231.63,25,12,Trip Completed,UberGo,Cash,Clear
7450,Majestic Bus Station,Orion Mall,2021-07-15 8:03:01,2021-07-15 8:03:48,2021-07-15 8:33:01,328.86,0,18,Trip Completed,UberGo,Cash,Rainy
7451,Embassy Tech Village,Lalbagh Botanical Garden,2021-07-15 8:03:18,2021-07-15 8:11:36,2021-07-15 9:40:18,189.25,25,21,Trip Completed,UberGo,Card,Cloudy
7452,Embassy Tech Village,Whitefield,2021-07-15 8:05:15,2021-07-15 8:15:47,2021-07-15 8:40:15,166,0,39,Trip Completed,UberGo,Cash,Clear
7453,Phoenix Marketcity,MG Road,2021-07-15 8:05:17,2021-07-15 8:20:07,2021-07-15 9:00:17,156.5,0,49,Trip Completed,UberX,Card,Clear
7454,Electronic City,Embassy Tech Village,2021-07-15 8:05:55,2021-07-15 8:19:37,2021-07-15 9:46:55,279.38,25,18,Trip Completed,UberX,UPI,Clear
7455,Orion Mall,ISKCON Temple,2021-07-15 8:06:06,2021-07-15 8:17:31,2021-07-15 10:00:06,45,0,41,Trip Completed,UberXL,Card,Clear
7456,Phoenix Marketcity,Cubbon Park,2021-07-15 8:12:21,2021-07-15 8:25:16,2021-07-15 9:05:21,663.39,25,46,Trip Completed,UberGo,Cash,Rainy
7457,Electronic City,Whitefield,2021-07-15 8:14:30,2021-07-15 8:29:29,2021-07-15 10:00:30,382.63,40,30,Trip Completed,UberXL,Card,Cloudy
7458,Phoenix Marketcity,Kempegowda International Airport (KIAL),2021-07-15 8:16:05,,,0,0,,No Cars Available,UberX,,Clear
7459,Brigade Road,Kormangala Police Station,2021-07-15 8:16:35,2021-07-15 8:27:50,2021-07-15 8:47:35,265.28,25,14,Trip Completed,UberGo,Cash,Rainy
7460,Kormangala Police Station,Phoenix Marketcity,2021-07-15 8:17:31,2021-07-15 8:25:34,2021-07-15 9:06:31,201.5,25,2,Trip Completed,UberGo,UPI,Clear
7461,HSR Layout,Bangalore City Railway Station,2021-07-15 8:18:13,2021-07-15 8:20:41,2021-07-15 9:12:13,199.88,25,5,Trip Completed,UberX,UPI,Clear
7462,Whitefield,UB City,2021-07-15 8:18:14,2021-07-15 8:32:20,2021-07-15 8:42:14,265.5,25,12,Trip Completed,UberX,Card,Clear
7463,MG Road,Kempegowda International Airport (KIAL),2021-07-15 8:19:48,,,0,0,40,Trip Cancelled,UberX,,Clear
7464,Cubbon Park,Ejipura,2021-07-15 8:19:53,2021-07-15 8:29:48,2021-07-15 9:21:53,496.53,25,21,Trip Completed,UberX,Cash,Rainy
7465,KR Puram Railway Station,Kormangala Police Station,2021-07-15 8:20:33,,,0,0,,No Cars Available,UberX,,Cloudy
7466,Orion Mall,Majestic Bus Station,2021-07-15 8:21:38,,,0,0,49,Trip Cancelled,UberGo,,Rainy
7467,BTM Layout,UB City,2021-07-15 8:22:03,,,0,0,,No Cars Available,UberX,,Rainy
7468,Kormangala Police Station,Bangalore Palace,2021-07-15 8:22:59,,,0,0,81,Trip Cancelled,UberGo,,Rainy
7469,UB City,Koramangala Boho Street,2021-07-15 8:23:09,2021-07-15 8:30:04,2021-07-15 10:16:09,99.5,25,38,Trip Completed,UberGo,Card,Clear
7470,Church Street,Majestic Bus Station,2021-07-15 8:24:01,2021-07-15 8:34:56,2021-07-15 9:52:01,85.88,25,2,Trip Completed,UberX,Card,Cloudy
7471,Whitefield,Kormangala Police Station,2021-07-15 8:24:44,,,0,0,87,Trip Cancelled,UberX,,Clear
7472,Bangalore City Railway Station,Kormangala Police Station,2021-07-15 8:25:08,2021-07-15 8:27:48,2021-07-15 10:06:08,468.99,25,34,Trip Completed,UberGo,Cash,Rainy
7473,Church Street,HSR Layout,2021-07-15 8:27:01,2021-07-15 8:29:44,2021-07-15 9:20:01,141.63,0,13,Trip Completed,UberX,Cash,Clear
7474,Bangalore Palace,KR Puram Railway Station,2021-07-15 8:27:07,2021-07-15 8:29:12,2021-07-15 9:47:07,215.75,25,17,Trip Completed,UberX,Cash,Cloudy
7475,Brigade Road,Lalbagh Botanical Garden,2021-07-15 8:27:56,,,0,0,45,Trip Cancelled,UberX,,Cloudy
7476,Bangalore City Railway Station,Kempegowda International Airport (KIAL),2021-07-15 8:29:04,2021-07-15 8:33:02,2021-07-15 9:08:04,434,0,27,Trip Completed,UberXL,UPI,Clear
7477,Phoenix Marketcity,UB City,2021-07-15 8:29:25,2021-07-15 8:33:02,2021-07-15 8:48:25,631.8,25,20,Trip Completed,UberGo,Cash,Rainy
7478,Kempegowda International Airport (KIAL),Indiranagar,2021-07-15 8:30:06,2021-07-15 8:41:32,2021-07-15 9:15:06,478.5,40,21,Trip Completed,UberXL,Cash,Clear
7479,Bangalore Palace,MG Road,2021-07-15 8:30:14,2021-07-15 8:31:19,2021-07-15 8:58:14,248.67,25,49,Trip Completed,UberX,Cash,Rainy
7480,Koramangala Boho Street,Indiranagar,2021-07-15 8:30:20,2021-07-15 8:36:26,2021-07-15 9:37:20,112.38,0,23,Trip Completed,UberXL,UPI,Cloudy
7481,Koramangala Boho Street,Bangalore Palace,2021-07-15 8:30:58,2021-07-15 8:36:37,2021-07-15 9:19:58,130.25,0,33,Trip Completed,UberX,Cash,Clear
7482,Phoenix Marketcity,HSR Layout,2021-07-15 8:31:42,2021-07-15 8:39:13,2021-07-15 10:03:42,215.5,25,10,Trip Completed,UberXL,UPI,Cloudy
7483,UB City,KR Puram Railway Station,2021-07-15 8:32:01,,,0,0,,No Cars Available,UberX,,Rainy
7484,Orion Mall,Indiranagar,2021-07-15 8:32:39,2021-07-15 8:40:17,2021-07-15 9:43:39,605.07,25,17,Trip Completed,UberXL,Card,Rainy
7485,Whitefield,Indiranagar,2021-07-15 8:32:49,,,0,0,,No Cars Available,UberXL,,Clear
7486,BTM Layout,Phoenix Marketcity,2021-07-15 8:34:59,2021-07-15 8:38:18,2021-07-15 8:54:59,257,25,4,Trip Completed,UberXL,UPI,Clear
7487,Lalbagh Botanical Garden,Kormangala Police Station,2021-07-15 8:35:12,2021-07-15 8:35:32,2021-07-15 10:11:12,89,25,47,Trip Completed,UberGo,Cash,Clear
7488,Electronic City,Embassy Tech Village,2021-07-15 8:35:31,2021-07-15 8:37:17,2021-07-15 9:55:31,279.38,25,42,Trip Completed,UberXL,Cash,Cloudy
7489,Indiranagar,Bangalore City Railway Station,2021-07-15 8:35:47,2021-07-15 8:47:39,2021-07-15 9:54:47,438.21,25,37,Trip Completed,UberGo,Cash,Rainy
7490,Electronic City,Lalbagh Botanical Garden,2021-07-15 8:36:49,2021-07-15 8:45:56,2021-07-15 9:53:49,744.39,25,50,Trip Completed,UberX,Cash,Rainy
7491,Whitefield,Lalbagh Botanical Garden,2021-07-15 8:38:12,2021-07-15 8:52:39,2021-07-15 9:56:12,277,25,24,Trip Completed,UberXL,Cash,Cloudy
7492,Indiranagar,Majestic Bus Station,2021-07-15 8:38:36,,,0,0,17,Trip Cancelled,UberX,,Clear
7493,KR Puram Railway Station,Manyata Tech Park,2021-07-15 8:38:57,,,0,0,86,Trip Cancelled,UberX,,Clear
7494,BTM Layout,Majestic Bus Station,2021-07-15 8:39:22,2021-07-15 8:42:56,2021-07-15 9:58:22,143.75,0,37,Trip Completed,UberXL,Cash,Cloudy
7495,Majestic Bus Station,MG Road,2021-07-15 8:39:56,2021-07-15 8:47:35,2021-07-15 10:12:56,344.66,0,17,Trip Completed,UberGo,Card,Rainy
7496,BTM Layout,Manyata Tech Park,2021-07-15 8:40:03,2021-07-15 8:48:09,2021-07-15 9:35:03,1225.94,40,19,Trip Completed,UberXL,UPI,Rainy
7497,Koramangala Boho Street,Kempegowda International Airport (KIAL),2021-07-15 8:40:38,,,0,0,,No Cars Available,UberX,,Rainy
7498,Church Street,Manyata Tech Park,2021-07-15 8:40:46,2021-07-15 8:54:00,2021-07-15 9:02:46,502.2,25,24,Trip Completed,UberX,Cash,Rainy
7499,Cubbon Park,MG Road,2021-07-15 8:40:52,,,0,0,,No Cars Available,UberXL,,Cloudy
7500,Majestic Bus Station,Bangalore City Railway Station,2021-07-15 8:41:35,2021-07-15 8:50:59,2021-07-15 9:27:35,145.8,0,35,Trip Completed,UberGo,Card,Rainy
7501,KR Puram Railway Station,Koramangala Boho Street,2021-07-15 8:41:36,2021-07-15 8:47:39,2021-07-15 10:22:36,220.25,25,30,Trip Completed,UberGo,Cash,Cloudy
7502,Lalbagh Botanical Garden,Indiranagar,2021-07-15 8:41:47,2021-07-15 8:43:33,2021-07-15 9:48:47,111.38,0,24,Trip Completed,UberX,Cash,Clear
7503,Ejipura,Orion Mall,2021-07-15 8:42:40,2021-07-15 8:44:43,2021-07-15 10:26:40,213.5,25,25,Trip Completed,UberX,Card,Cloudy
7504,Kempegowda International Airport (KIAL),Koramangala Boho Street,2021-07-15 8:43:21,,,0,0,,No Cars Available,UberGo,,Rainy
7505,ISKCON Temple,Majestic Bus Station,2021-07-15 8:43:57,,,0,0,32,Trip Cancelled,UberXL,,Clear
7506,Phoenix Marketcity,KR Puram Railway Station,2021-07-15 8:44:20,2021-07-15 8:52:43,2021-07-15 8:59:20,103.13,0,29,Trip Completed,UberX,Card,Cloudy
7507,ISKCON Temple,Brigade Road,2021-07-15 8:44:40,2021-07-15 8:55:07,2021-07-15 9:48:40,171.5,25,9,Trip Completed,UberGo,Cash,Cloudy
7508,Koramangala Boho Street,Manyata Tech Park,2021-07-15 8:44:58,2021-07-15 8:57:39,2021-07-15 9:13:58,219.5,25,20,Trip Completed,UberX,Cash,Cloudy
7509,Electronic City,Phoenix Marketcity,2021-07-15 8:46:26,,,0,0,95,Trip Cancelled,UberXL,,Clear
7510,Phoenix Marketcity,Bangalore City Railway Station,2021-07-15 8:46:28,,,0,0,,No Cars Available,UberGo,,Cloudy
7511,Bangalore City Railway Station,Koramangala Boho Street,2021-07-15 8:46:30,2021-07-15 8:59:05,2021-07-15 10:27:30,438.21,25,46,Trip Completed,UberX,Card,Rainy
7512,Koramangala Boho Street,Orion Mall,2021-07-15 8:46:33,2021-07-15 8:55:54,2021-07-15 10:22:33,198,25,39,Trip Completed,UberXL,Cash,Clear
7513,Embassy Tech Village,UB City,2021-07-15 8:46:52,,,0,0,33,Trip Cancelled,UberX,,Clear
7514,Lalbagh Botanical Garden,KR Puram Railway Station,2021-07-15 8:47:14,2021-07-15 8:49:45,2021-07-15 10:11:14,224.63,25,2,Trip Completed,UberXL,Cash,Cloudy
7515,Phoenix Marketcity,Majestic Bus Station,2021-07-15 8:48:20,,,0,0,73,Trip Cancelled,UberXL,,Rainy
7516,HSR Layout,Whitefield,2021-07-15 8:49:20,,,0,0,,No Cars Available,UberGo,,Clear
7517,Indiranagar,Bangalore City Railway Station,2021-07-15 8:49:20,,,0,0,,Trip Cancelled,UberXL,,Cloudy
7518,ISKCON Temple,Electronic City,2021-07-15 8:50:10,2021-07-15 9:01:40,2021-07-15 10:25:10,1184.22,40,19,Trip Completed,UberX,UPI,Rainy
7519,KR Puram Railway Station,Kormangala Police Station,2021-07-15 8:50:27,2021-07-15 9:01:09,2021-07-15 9:06:27,214.75,25,20,Trip Completed,UberXL,Cash,Cloudy
7520,Majestic Bus Station,Lalbagh Botanical Garden,2021-07-15 8:50:52,2021-07-15 9:00:20,2021-07-15 9:24:52,93.38,25,50,Trip Completed,UberXL,Card,Cloudy
7521,Church Street,Cubbon Park,2021-07-15 8:52:58,2021-07-15 9:04:20,2021-07-15 10:42:58,61.13,25,33,Trip Completed,UberGo,UPI,Clear
7522,Kormangala Police Station,Whitefield,2021-07-15 8:53:49,2021-07-15 8:55:24,2021-07-15 9:13:49,250.75,25,15,Trip Completed,UberXL,UPI,Clear
7523,Ejipura,Orion Mall,2021-07-15 8:53:59,2021-07-15 8:55:00,2021-07-15 9:41:59,213.5,25,24,Trip Completed,UberXL,Cash,Cloudy
7524,Koramangala Boho Street,MG Road,2021-07-15 8:54:03,2021-07-15 8:56:13,2021-07-15 10:17:03,101.25,0,20,Trip Completed,UberX,Card,Clear
7525,KR Puram Railway Station,Bangalore Palace,2021-07-15 8:54:52,,,0,0,,No Cars Available,UberGo,,Clear
7526,Bangalore City Railway Station,Brigade Road,2021-07-15 8:54:59,2021-07-15 9:04:42,2021-07-15 10:15:59,321.57,25,38,Trip Completed,UberGo,Cash,Rainy
7527,Orion Mall,Indiranagar,2021-07-15 8:55:31,2021-07-15 8:55:59,2021-07-15 9:53:31,605.07,25,17,Trip Completed,UberGo,Card,Rainy
7528,Whitefield,Embassy Tech Village,2021-07-15 8:56:04,,,0,0,,No Cars Available,UberXL,,Cloudy
7529,Cubbon Park,Manyata Tech Park,2021-07-15 8:56:31,2021-07-15 9:00:16,2021-07-15 10:05:31,185.75,25,16,Trip Completed,UberGo,Cash,Cloudy
7530,MG Road,Manyata Tech Park,2021-07-15 8:57:27,2021-07-15 9:07:50,2021-07-15 10:03:27,146.25,0,18,Trip Completed,UberXL,UPI,Cloudy
7531,Bangalore City Railway Station,Whitefield,2021-07-15 8:57:28,2021-07-15 9:07:44,2021-07-15 9:39:28,313,40,31,Trip Completed,UberXL,Cash,Cloudy
7532,ISKCON Temple,Bangalore Palace,2021-07-15 8:59:46,2021-07-15 9:05:39,2021-07-15 9:38:46,405.41,25,76,Trip Completed,UberX,UPI,Rainy
7533,Orion Mall,Ejipura,2021-07-15 9:00:06,2021-07-15 9:12:10,2021-07-15 10:33:06,223.5,25,48,Trip Completed,UberX,Cash,Clear
7534,Bangalore Palace,MG Road,2021-07-15 9:00:26,2021-07-15 9:13:37,2021-07-15 10:48:26,248.67,25,3,Trip Completed,UberX,Card,Rainy
7535,Kempegowda International Airport (KIAL),Brigade Road,2021-07-15 9:01:29,,,0,0,,No Cars Available,UberX,,Cloudy
7536,Koramangala Boho Street,Kormangala Police Station,2021-07-15 9:02:31,2021-07-15 9:10:49,2021-07-15 9:46:31,45,0,27,Trip Completed,UberX,Card,Cloudy
7537,Bangalore City Railway Station,KR Puram Railway Station,2021-07-15 9:02:38,2021-07-15 9:12:50,2021-07-15 9:39:38,844.02,25,11,Trip Completed,UberXL,Card,Rainy
7538,ISKCON Temple,Manyata Tech Park,2021-07-15 9:03:38,,,0,0,35,Trip Cancelled,UberXL,,Rainy
7539,Kormangala Police Station,KR Puram Railway Station,2021-07-15 9:03:42,2021-07-15 9:06:10,2021-07-15 9:18:42,231.38,25,1,Trip Completed,UberGo,Card,Cloudy
7540,Cubbon Park,Indiranagar,2021-07-15 9:04:30,2021-07-15 9:06:47,2021-07-15 10:47:30,102.75,0,34,Trip Completed,UberXL,Card,Clear
7541,Ejipura,ISKCON Temple,2021-07-15 9:04:50,2021-07-15 9:16:24,2021-07-15 10:17:50,216.88,25,37,Trip Completed,UberXL,Cash,Cloudy
7542,Whitefield,Lalbagh Botanical Garden,2021-07-15 9:05:17,,,0,0,,No Cars Available,UberX,,Rainy
7543,Lalbagh Botanical Garden,Embassy Tech Village,2021-07-15 9:05:38,2021-07-15 9:11:00,2021-07-15 10:25:38,206.88,25,45,Trip Completed,UberXL,Cash,Cloudy
7544,Koramangala Boho Street,BTM Layout,2021-07-15 9:06:22,,,0,0,,No Cars Available,UberX,,Cloudy
7545,Embassy Tech Village,Bangalore City Railway Station,2021-07-15 9:06:46,,,0,0,77,Trip Cancelled,UberGo,,Clear
7546,UB City,MG Road,2021-07-15 9:07:09,2021-07-15 9:18:22,2021-07-15 10:03:09,49.88,0,37,Trip Completed,UberGo,Card,Cloudy
7547,Kormangala Police Station,Church Street,2021-07-15 9:07:25,,,0,0,,No Cars Available,UberXL,,Cloudy
7548,KR Puram Railway Station,Cubbon Park,2021-07-15 9:07:28,2021-07-15 9:21:17,2021-07-15 10:13:28,216.38,25,86,Trip Completed,UberGo,UPI,Cloudy
7549,Lalbagh Botanical Garden,Ejipura,2021-07-15 9:07:45,2021-07-15 9:14:06,2021-07-15 9:28:45,348.3,0,87,Trip Completed,UberXL,Cash,Rainy
7550,HSR Layout,Majestic Bus Station,2021-07-15 9:08:43,2021-07-15 9:13:27,2021-07-15 11:03:43,577.94,25,13,Trip Completed,UberGo,Card,Rainy
7551,Whitefield,Phoenix Marketcity,2021-07-15 9:08:50,2021-07-15 9:20:28,2021-07-15 9:31:50,142.13,0,16,Trip Completed,UberX,UPI,Clear
7552,Kormangala Police Station,Majestic Bus Station,2021-07-15 9:09:32,2021-07-15 9:22:23,2021-07-15 11:07:32,131.5,0,20,Trip Completed,UberX,UPI,Cloudy
7553,ISKCON Temple,Embassy Tech Village,2021-07-15 9:09:40,,,0,0,35,Trip Cancelled,UberX,,Rainy
7554,Orion Mall,Bangalore City Railway Station,2021-07-15 9:10:12,2021-07-15 9:15:31,2021-07-15 11:04:12,89.13,25,46,Trip Completed,UberX,UPI,Clear
7555,Orion Mall,ISKCON Temple,2021-07-15 9:10:25,,,0,0,27,Trip Cancelled,UberXL,,Cloudy
7556,Ejipura,Phoenix Marketcity,2021-07-15 9:11:35,2021-07-15 9:17:09,2021-07-15 9:32:35,187.63,25,30,Trip Completed,UberGo,Card,Clear
7557,Majestic Bus Station,Electronic City,2021-07-15 9:11:55,2021-07-15 9:16:40,2021-07-15 10:35:55,291.63,25,27,Trip Completed,UberXL,UPI,Clear
7558,Bangalore Palace,Majestic Bus Station,2021-07-15 9:13:49,2021-07-15 9:22:11,2021-07-15 10:22:49,66.13,25,4,Trip Completed,UberX,UPI,Clear
7559,Manyata Tech Park,Embassy Tech Village,2021-07-15 9:14:50,2021-07-15 9:19:28,2021-07-15 9:58:50,261.5,25,85,Trip Completed,UberXL,Card,Clear
7560,MG Road,HSR Layout,2021-07-15 9:15:16,2021-07-15 9:25:52,2021-07-15 11:09:16,144.75,0,57,Trip Completed,UberGo,Cash,Clear
7561,Church Street,Whitefield,2021-07-15 9:16:06,2021-07-15 9:29:43,2021-07-15 10:43:06,243.88,25,35,Trip Completed,UberXL,UPI,Clear
7562,Embassy Tech Village,Electronic City,2021-07-15 9:18:48,2021-07-15 9:21:47,2021-07-15 10:58:48,255,25,34,Trip Completed,UberGo,Cash,Clear
7563,BTM Layout,Majestic Bus Station,2021-07-15 9:19:04,2021-07-15 9:24:47,2021-07-15 10:07:04,143.75,0,16,Trip Completed,UberXL,Cash,Cloudy
7564,HSR Layout,Embassy Tech Village,2021-07-15 9:19:29,,,0,0,36,Trip Cancelled,UberGo,,Cloudy
7565,Indiranagar,Orion Mall,2021-07-15 9:19:33,2021-07-15 9:29:00,2021-07-15 10:13:33,181.25,25,34,Trip Completed,UberGo,Cash,Clear
7566,Electronic City,Whitefield,2021-07-15 9:20:22,,,0,0,29,Trip Cancelled,UberX,,Cloudy
7567,Orion Mall,MG Road,2021-07-15 9:20:40,2021-07-15 9:23:21,2021-07-15 9:51:40,160.25,0,14,Trip Completed,UberGo,UPI,Clear
7568,Ejipura,Embassy Tech Village,2021-07-15 9:21:37,2021-07-15 9:31:16,2021-07-15 10:34:37,153.88,0,9,Trip Completed,UberX,Cash,Cloudy
7569,Majestic Bus Station,HSR Layout,2021-07-15 9:22:33,,,0,0,75,Trip Cancelled,UberX,,Rainy
7570,Bangalore City Railway Station,Koramangala Boho Street,2021-07-15 9:22:44,2021-07-15 9:25:36,2021-07-15 11:00:44,135.25,0,48,Trip Completed,UberX,Card,Clear
7571,Indiranagar,Koramangala Boho Street,2021-07-15 9:22:59,,,0,0,,No Cars Available,UberXL,,Rainy
7572,Bangalore Palace,Bangalore City Railway Station,2021-07-15 9:23:39,2021-07-15 9:33:41,2021-07-15 11:01:39,77.25,25,49,Trip Completed,UberXL,Card,Clear
7573,Bangalore City Railway Station,Kempegowda International Airport (KIAL),2021-07-15 9:23:40,2021-07-15 9:24:56,2021-07-15 11:21:40,434,0,14,Trip Completed,UberXL,UPI,Clear
7574,Brigade Road,Orion Mall,2021-07-15 9:27:08,2021-07-15 9:34:25,2021-07-15 9:52:08,471.42,25,41,Trip Completed,UberXL,Card,Rainy
7575,Orion Mall,Manyata Tech Park,2021-07-15 9:27:22,2021-07-15 9:29:13,2021-07-15 11:04:22,560.93,25,3,Trip Completed,UberGo,UPI,Rainy
7576,Orion Mall,Indiranagar,2021-07-15 9:32:02,2021-07-15 9:45:14,2021-07-15 11:03:02,605.07,25,6,Trip Completed,UberGo,UPI,Rainy
7577,Electronic City,KR Puram Railway Station,2021-07-15 9:33:07,2021-07-15 9:33:53,2021-07-15 11:09:07,456.38,40,48,Trip Completed,UberXL,UPI,Clear
7578,Lalbagh Botanical Garden,UB City,2021-07-15 9:33:34,2021-07-15 9:36:54,2021-07-15 11:32:34,263.25,25,43,Trip Completed,UberGo,UPI,Rainy
7579,Phoenix Marketcity,ISKCON Temple,2021-07-15 9:34:14,2021-07-15 9:38:41,2021-07-15 10:03:14,1018.58,40,91,Trip Completed,UberGo,Card,Rainy
7580,UB City,Kempegowda International Airport (KIAL),2021-07-15 9:36:17,2021-07-15 9:46:52,2021-07-15 10:59:17,452.13,0,31,Trip Completed,UberX,Cash,Cloudy
7581,Lalbagh Botanical Garden,Orion Mall,2021-07-15 9:36:17,2021-07-15 9:41:46,2021-07-15 9:59:17,161.88,25,44,Trip Completed,UberX,Cash,Cloudy
7582,Bangalore Palace,ISKCON Temple,2021-07-15 9:37:21,2021-07-15 9:48:25,2021-07-15 9:59:21,312.26,25,20,Trip Completed,UberX,Cash,Rainy
7583,Embassy Tech Village,Manyata Tech Park,2021-07-15 9:37:46,2021-07-15 9:47:21,2021-07-15 11:28:46,887.76,25,17,Trip Completed,UberX,Card,Rainy
7584,Whitefield,Electronic City,2021-07-15 9:38:06,2021-07-15 9:44:12,2021-07-15 11:22:06,1196.78,40,9,Trip Completed,UberGo,Cash,Rainy
7585,Phoenix Marketcity,ISKCON Temple,2021-07-15 9:38:50,2021-07-15 9:50:48,2021-07-15 11:16:50,1018.58,40,34,Trip Completed,UberXL,Card,Rainy
7586,Whitefield,Koramangala Boho Street,2021-07-15 9:38:50,,,0,0,47,Trip Cancelled,UberGo,,Cloudy
7587,Orion Mall,Koramangala Boho Street,2021-07-15 9:39:16,2021-07-15 9:53:39,2021-07-15 9:57:16,187.5,25,28,Trip Completed,UberGo,Card,Clear
7588,Electronic City,KR Puram Railway Station,2021-07-15 9:39:54,2021-07-15 9:40:47,2021-07-15 11:38:54,1478.66,100,14,Trip Completed,UberGo,Cash,Rainy
7589,BTM Layout,Koramangala Boho Street,2021-07-15 9:42:11,2021-07-15 9:47:52,2021-07-15 10:17:11,240.57,25,19,Trip Completed,UberX,Cash,Rainy
7590,Ejipura,UB City,2021-07-15 9:43:57,2021-07-15 9:54:05,2021-07-15 10:41:57,121.5,0,30,Trip Completed,UberX,Cash,Cloudy
7591,Phoenix Marketcity,Cubbon Park,2021-07-15 9:46:14,2021-07-15 9:55:35,2021-07-15 10:43:14,663.39,25,46,Trip Completed,UberX,UPI,Rainy
7592,Embassy Tech Village,Manyata Tech Park,2021-07-15 9:47:11,2021-07-15 9:53:19,2021-07-15 10:33:11,887.76,25,18,Trip Completed,UberXL,Card,Rainy
7593,Koramangala Boho Street,ISKCON Temple,2021-07-15 9:48:14,2021-07-15 9:57:55,2021-07-15 11:05:14,201.38,25,32,Trip Completed,UberGo,UPI,Cloudy
7594,Bangalore City Railway Station,Embassy Tech Village,2021-07-15 9:49:21,,,0,0,,No Cars Available,UberXL,,Rainy
7595,Majestic Bus Station,Kormangala Police Station,2021-07-15 9:50:28,2021-07-15 10:01:16,2021-07-15 10:23:28,464.13,25,1,Trip Completed,UberX,Cash,Rainy
7596,Kempegowda International Airport (KIAL),Orion Mall,2021-07-15 9:51:06,2021-07-15 9:56:13,2021-07-15 10:25:06,419.5,0,25,Trip Completed,UberXL,Card,Cloudy
7597,Phoenix Marketcity,Kempegowda International Airport (KIAL),2021-07-15 9:52:57,2021-07-15 9:59:50,2021-07-15 11:39:57,523.13,40,1,Trip Completed,UberGo,Card,Clear
7598,Bangalore City Railway Station,Electronic City,2021-07-15 9:53:12,2021-07-15 10:03:07,2021-07-15 11:11:12,950.13,40,17,Trip Completed,UberGo,UPI,Rainy
7599,ISKCON Temple,BTM Layout,2021-07-15 9:53:16,,,0,0,54,Trip Cancelled,UberX,,Rainy
